,Unnamed: 0,gvkey,datadate,fyear,conm,at,lagged_at,capx,ceq,csho,xrd,cik_x,costat,prcc_f,date.filed,adoption_year,blockchain,Q,invest,invest_y1
16862,32327,61635,20191231,2019,NORTHWEST PIPE CO,310.245,271.35,8.585,248.158,9.747,0.0,1001385,A,33.31,0,0.0,0,1.2466262792309306,0.031638105767459,0.0451675288884591
16863,32328,61635,20201231,2020,NORTHWEST PIPE CO,373.015,310.245,14.013,269.626,9.805,0.0,1001385,A,28.3,0,0.0,0,1.0210594748200474,0.0451675288884591,0.0690727985224897
16864,32331,61646,20170331,2016,WESTELL TECH INC  -CL A,65.541,86.031,0.596,52.174,61.997,12.367,1002135,A,0.7,0,0.0,0,0.8660975572542376,0.1506782438888307,0.1187500953601562
16865,32332,61646,20180331,2017,WESTELL TECH INC  -CL A,60.459,65.541,0.408,52.295,15.63,7.375,1002135,A,3.35,0,0.0,0,1.0010833788187037,0.1187500953601562,0.1171041532278072
16866,32333,61646,20190331,2018,WESTELL TECH INC  -CL A,48.897,60.459,0.29,41.18,15.394,6.79,1002135,A,2.04,0,0.0,0,0.8000646256416549,0.1171041532278072,0.1131153240485101
16867,32334,61646,20200331,2019,WESTELL TECH INC  -CL A,37.526,48.897,0.185,31.661,15.708,5.346,1002135,A,0.78,0,0.0,0,0.4827916644459841,0.1131153240485101,0.1093641741725736
16868,32335,61646,20210331,2020,WESTELL TECH INC  -CL A,32.252,37.526,0.072,22.159,11.006,4.032,1002135,A,0.78,0,0.0,0,0.5791169539873496,0.1093641741725736,0.0690727985224897
16869,32337,61655,20161231,2016,NOVAVAX INC,394.301,386.038,18.213,-5.546,271.246,237.939,1000694,A,1.26,0,0.0,0,1.8808396631000175,0.663540894937804,0.4377975201686022
16870,32338,61655,20171231,2017,NOVAVAX INC,302.493,394.301,4.189,-101.732,323.229,168.435,1000694,A,1.24,0,0.0,0,2.661314344464169,0.4377975201686022,0.5790844746820588
16871,32339,61655,20181231,2018,NOVAVAX INC,207.978,302.493,1.372,-167.935,384.451,173.797,1000694,A,1.84,0,0.0,0,5.208737654944273,0.5790844746820588,0.5563040321572473
16872,32340,61655,20191231,2019,NOVAVAX INC,172.957,207.978,1.857,-186.017,32.352,113.842,1000694,A,3.98,0,0.0,0,2.819978144856814,0.5563040321572473,4.634961290956712
16873,32341,61655,20201231,2020,NOVAVAX INC,1582.479,172.957,54.622,627.209,70.954,747.027,1000694,A,111.51,0,0.0,0,5.6034554265807,4.634961290956712,1.6379326360728954
16877,32348,61676,20161231,2016,CITRIX SYSTEMS INC,6390.227,5481.438,134.17,2608.727,156.299,489.265,877890,A,89.31,0,0.0,0,2.776202424420917,0.1137356657139969,0.077728381167054
16878,32349,61676,20171231,2017,CITRIX SYSTEMS INC,5820.176,6390.227,80.901,992.461,143.707,415.801,877890,A,88.0,0,0.0,0,3.002302851322709,0.077728381167054,0.087512473849588
16879,32350,61676,20181231,2018,CITRIX SYSTEMS INC,5136.049,5820.176,69.354,551.519,131.434,439.984,877890,A,102.46,0,0.0,0,3.514619436068464,0.087512473849588,0.1133811223374231
16880,32351,61676,20191231,2019,CITRIX SYSTEMS INC,4388.926,5136.049,63.454,837.656,130.067,518.877,877890,A,110.9,0,0.0,0,4.095694550329625,0.1133811223374231,0.1320409594511276
16881,32352,61676,20201231,2020,CITRIX SYSTEMS INC,4890.347,4388.926,41.438,112.143,122.521,538.08,877890,A,130.1,0,0.0,0,4.236547242966603,0.1320409594511276,0.1359887140932944
16882,32355,61685,20160930,2016,NUANCE COMMUNICATIONS INC,5661.47,5585.345,54.883,1931.33,287.633,271.13,1002517,A,14.5,0,0.0,0,1.3955418822319996,0.0583693576672524,0.0579234721724216
16883,32356,61685,20170930,2017,NUANCE COMMUNICATIONS INC,5931.923,5661.47,61.835,1931.382,290.187,266.097,1002517,A,15.72,0,0.0,0,1.4434241037855686,0.0579234721724216,0.0597054277339742
16884,32357,61685,20180930,2018,NUANCE COMMUNICATIONS INC,5302.379,5931.923,48.845,1717.496,287.753,305.323,1002517,A,17.32,0,0.0,0,1.616022724893864,0.0597054277339742,0.0603636594064664
16885,32358,61685,20190930,2019,NUANCE COMMUNICATIONS INC,5365.793,5302.379,44.185,2155.006,285.93,275.886,1002517,A,16.31,0,0.0,0,1.467500758974489,0.0603636594064664,0.053585928491837
16886,32359,61685,20200930,2020,NUANCE COMMUNICATIONS INC,3593.332,5365.793,61.297,1143.933,282.952,226.234,1002517,A,33.19,0,0.0,0,3.295152209703974,0.053585928491837,0.0850781391755618
16887,32362,61693,20161231,2016,HEARTLAND FINANCIAL USA INC,8247.079,7694.754,10.327,739.559,26.12,0.0,920112,A,48.0,0,0.0,0,1.0623494694303282,0.0013420831907036,0.0009837422437689
16888,32363,61693,20171231,2017,HEARTLAND FINANCIAL USA INC,9810.739,8247.079,8.113,990.519,29.953,0.0,920112,A,53.65,0,0.0,0,1.0628351697053606,0.0009837422437689,0.0012987808563656
16889,32364,61693,20181231,2018,HEARTLAND FINANCIAL USA INC,11408.006,9810.739,12.742,1325.175,34.477,0.0,920112,A,43.95,0,0.0,0,1.0166627848898395,0.0012987808563656,0.0015715279252132
16890,32365,61693,20191231,2019,HEARTLAND FINANCIAL USA INC,13209.597,11408.006,17.928,1578.137,36.704,0.0,920112,A,49.74,0,0.0,0,1.0187378888243146,0.0015715279252132,0.0014036764331266
16891,32366,61693,20201231,2020,HEARTLAND FINANCIAL USA INC,17908.339,13209.597,18.542,1968.526,42.094,0.0,920112,A,40.37,0,0.0,0,0.9849683870737536,0.0014036764331266,0.0009606139352175
16892,32369,61709,20161231,2016,SMITH-MIDLAND CORP,24.052,18.85,3.745,14.243,4.941,0.0,924719,A,5.35,0,0.0,0,1.5068746881756194,0.1986737400530503,0.113961416929985
16893,32370,61709,20171231,2017,SMITH-MIDLAND CORP,29.225,24.052,2.741,17.205,5.048,0.0,924719,A,6.85,0,0.0,0,1.5944841745081266,0.113961416929985,0.179093242087254
16894,32371,61709,20181231,2018,SMITH-MIDLAND CORP,41.369,29.225,5.234,18.847,5.113,0.0,924719,A,7.48,0,0.0,0,1.4689076361526745,0.179093242087254,0.1090913485943581
16895,32372,61709,20191231,2019,SMITH-MIDLAND CORP,42.115,41.369,4.513,20.821,5.164,0.0,924719,A,6.0,0,0.0,0,1.241315445803158,0.1090913485943581,0.0623768253591356
16896,32373,61709,20201231,2020,SMITH-MIDLAND CORP,46.499,42.115,2.627,23.649,5.202,0.0,924719,A,9.45,0,0.0,0,1.5486117981031848,0.0623768253591356,0.0690727985224897
16897,32375,61711,20161231,2016,TG THERAPEUTICS INC,54.782,113.473,0.344,35.868,56.779,69.232,1001316,A,4.65,0,0.0,0,5.164768537110731,0.6131502648207062,1.871691431492096
16898,32376,61711,20171231,2017,TG THERAPEUTICS INC,97.382,54.782,0.002,66.993,73.14,102.533,1001316,A,8.2,0,0.0,0,6.4707748865293375,1.871691431492096,1.6376845823663508
16899,32377,61711,20181231,2018,TG THERAPEUTICS INC,83.616,97.382,0.09,24.036,83.871,159.391,1001316,A,4.1,0,0.0,0,4.825046641791044,1.6376845823663508,1.8454721584385765
16900,32378,61711,20191231,2019,TG THERAPEUTICS INC,163.014,83.616,0.131,38.615,109.384,154.18,1001316,A,11.1,0,0.0,0,8.211327861410675,1.8454721584385765,1.0198694590648654
16901,32379,61711,20201231,2020,TG THERAPEUTICS INC,625.642,163.014,0.357,519.35,140.576,165.896,1001316,A,52.02,0,0.0,0,11.858307978044952,1.0198694590648654,0.0690727985224897
16902,32381,61712,20161231,2016,BLONDER TONGUE LABS INC,15.0,16.23,0.037,6.534,8.122,2.741,1000683,A,0.4699,0,0.0,0,0.8188351866666667,0.1711645101663585,0.1726666666666666
16903,32382,61712,20171231,2017,BLONDER TONGUE LABS INC,15.174,15.0,0.138,7.413,8.211,2.452,1000683,A,0.6061,0,0.0,0,0.8394416172400158,0.1726666666666666,0.1751021484117569
16904,32383,61712,20181231,2018,BLONDER TONGUE LABS INC,15.601,15.174,0.081,7.167,9.335,2.576,1000683,A,1.105,0,0.0,0,1.2017931542849818,0.1751021484117569,0.2133837574514454
16905,32384,61712,20191231,2019,BLONDER TONGUE LABS INC,18.347,15.601,0.263,7.363,9.766,3.066,1000683,A,0.76,0,0.0,0,1.003224505368725,0.2133837574514454,0.1465634708671717
16906,32385,61712,20201231,2020,BLONDER TONGUE LABS INC,11.13,18.347,0.165,1.237,11.558,2.524,1000683,A,1.33,0,0.0,0,2.270003593890386,0.1465634708671717,0.0690727985224897
16907,32387,61732,20160831,2016,MSC INDUSTRIAL DIRECT  -CL A,2064.951,2101.206,87.93,1098.376,56.581,0.0,1003078,A,73.04,0,0.0,0,2.4694296571686207,0.0418473962096053,0.0225419392518272
16908,32388,61732,20170831,2017,MSC INDUSTRIAL DIRECT  -CL A,2098.912,2064.951,46.548,1225.14,56.392,0.0,1003078,A,68.88,0,0.0,0,2.266913982101203,0.0225419392518272,0.0214010878016801
16909,32389,61732,20180831,2018,MSC INDUSTRIAL DIRECT  -CL A,2288.727,2098.912,44.919,1387.254,55.896,0.0,1003078,A,85.48,0,0.0,0,2.481494332875874,0.0214010878016801,0.0226208717771931
16910,32390,61732,20190831,2019,MSC INDUSTRIAL DIRECT  -CL A,2311.237,2288.727,51.773,1478.55,55.222,0.0,1003078,A,67.62,0,0.0,0,1.9759110121549628,0.0226208717771931,0.020331536748503
16911,32391,61732,20200831,2020,MSC INDUSTRIAL DIRECT  -CL A,2382.43,2311.237,46.991,1314.945,55.607,0.0,1003078,A,65.9,0,0.0,0,1.9862016092812804,0.020331536748503,0.0225593196862027
16912,32394,61735,20160930,2016,STAR GROUP LP,692.97,707.032,10.134,301.493,55.887,0.0,1002590,A,9.65,0,0.0,0,1.3431844812906766,0.0143331560664863,0.0175534294413899
16913,32395,61735,20170930,2017,STAR GROUP LP,673.917,692.97,12.164,306.068,55.887,0.0,1002590,A,11.35,0,0.0,0,1.4870769694190826,0.0175534294413899,0.0201656880595088
16914,32396,61735,20180930,2018,STAR GROUP LP,729.971,673.917,13.59,309.785,53.088,0.0,1002590,A,9.77,0,0.0,0,1.286154874645705,0.0201656880595088,0.015481436933796
16915,32397,61735,20190930,2019,STAR GROUP LP,752.706,729.971,11.301,260.84,47.685,0.0,1002590,A,9.47,0,0.0,0,1.2534016601435356,0.015481436933796,0.0187682840312153
16916,32398,61735,20200930,2020,STAR GROUP LP,838.616,752.706,14.127,255.82,43.328,0.0,1002590,A,9.75,0,0.0,0,1.198694038749559,0.0187682840312153,0.0179855857746572
16917,32401,61739,20161231,2016,HARTFORD FINANCIAL SERVICES,223432.0,228348.0,224.0,16903.0,373.949,0.0,874766,A,47.65,0,0.0,0,1.0040982037040354,0.0009809588873123,0.0011189086612481
16918,32402,61739,20171231,2017,HARTFORD FINANCIAL SERVICES,225260.0,223432.0,250.0,13494.0,356.835,0.0,874766,A,56.28,0,0.0,0,1.0292491955962,0.0011189086612481,0.0005415963775193
16919,32403,61739,20181231,2018,HARTFORD FINANCIAL SERVICES,62307.0,225260.0,122.0,12767.0,359.151,0.0,874766,A,44.45,0,0.0,0,1.0513146508417994,0.0005415963775193,0.001685203909673
16920,32404,61739,20191231,2019,HARTFORD FINANCIAL SERVICES,70817.0,62307.0,105.0,15936.0,359.57,0.0,874766,A,60.77,0,0.0,0,1.083526115198328,0.001685203909673,0.0016097829617182
16921,32405,61739,20201231,2020,HARTFORD FINANCIAL SERVICES,74111.0,70817.0,114.0,18222.0,358.489,0.0,874766,A,48.98,0,0.0,0,0.991051142475476,0.0016097829617182,0.0017946053892134
16922,32408,61743,20161231,2016,KINGSWAY FINANCIAL SVCS INC,501.021,241.022,0.645,56.006,21.458,0.0,1072627,A,6.25,0,0.0,0,1.155894663097954,0.002676104256043,0.0
16923,32409,61743,20171231,2017,KINGSWAY FINANCIAL SVCS INC,484.6,501.021,0.0,38.682,21.708,0.0,1072627,A,5.05,0,0.0,0,1.1463957903425506,0.0,0.0
16924,32410,61743,20181231,2018,KINGSWAY FINANCIAL SVCS INC,378.24,484.6,0.0,12.462,21.788,0.0,1072627,A,2.87,0,0.0,0,1.1323751057529612,0.0,0.0005604906937394
16925,32411,61743,20191231,2019,KINGSWAY FINANCIAL SVCS INC,399.623,378.24,0.212,0.874,21.62,0.0,1072627,A,1.86,0,0.0,0,1.0984407804355605,0.0005604906937394,0.0005330023547193
16926,32412,61743,20201231,2020,KINGSWAY FINANCIAL SVCS INC,452.474,399.623,0.213,-1.998,21.964,0.0,1072627,A,4.7,0,0.0,0,1.2325631970013748,0.0005330023547193,0.0690727985224897
16927,32414,61750,20161231,2016,NYMOX PHARMACEUTICAL CORP,2.057,0.712,0.002,-0.641,49.116,6.798,1018735,A,2.67,0,0.0,0,65.06452114730187,9.55056179775281,3.8279047156052495
16928,32415,61750,20171231,2017,NYMOX PHARMACEUTICAL CORP,0.979,2.057,0.0,-1.251,56.378,7.874,1018735,A,3.3,0,0.0,0,192.31603677221656,3.8279047156052495,6.8569969356486205
16929,32416,61750,20181231,2018,NYMOX PHARMACEUTICAL CORP,8.076,0.979,0.036,7.002,64.676,6.677,1018735,A,1.31,0,0.0,0,10.624016840019811,6.8569969356486205,0.9134472511144128
16930,32417,61750,20191231,2019,NYMOX PHARMACEUTICAL CORP,5.489,8.076,0.0,3.448,71.219,7.377,1018735,A,2.2,0,0.0,0,28.91652395700492,0.9134472511144128,1.4816906540353434
16931,32418,61750,20201231,2020,NYMOX PHARMACEUTICAL CORP,4.343,5.489,0.013,2.145,77.961,8.12,1018735,A,2.48,0,0.0,0,45.024471563435405,1.4816906540353434,0.0690727985224897
16932,32420,61759,20161231,2016,CORE LABORATORIES NV,573.052,625.258,11.356,151.354,44.151,0.0,1000229,A,120.04,0,0.0,0,9.984406371498572,0.018162102684012,0.0327631698345001
16933,32421,61759,20171231,2017,CORE LABORATORIES NV,584.812,573.052,18.775,144.844,44.184,0.0,1000229,A,109.55,0,0.0,0,9.029098582108436,0.0327631698345001,0.0371760497390614
16934,32422,61759,20181231,2018,CORE LABORATORIES NV,648.827,584.812,21.741,156.759,44.317,0.0,1000229,A,59.66,0,0.0,0,4.833368864119402,0.0371760497390614,0.034321937897159
16935,32423,61759,20191231,2019,CORE LABORATORIES NV,774.673,648.827,22.269,177.865,44.466,0.0,1000229,A,37.67,0,0.0,0,2.932646703835038,0.034321937897159,0.0153355028508803
16936,32424,61759,20201231,2020,CORE LABORATORIES NV,568.579,774.673,11.88,71.513,44.573,0.0,1000229,A,26.51,0,0.0,0,2.9524414901007603,0.0153355028508803,0.0238119944633903
16937,32427,61766,20160630,2016,ASTROTECH CORP,30.523,44.218,0.809,28.667,20.628,6.469,1001907,A,1.69,0,0.0,0,1.2029394227304,0.1645936044144918,0.1993906234642728
16938,32428,61766,20170630,2017,ASTROTECH CORP,18.835,30.523,0.499,16.77,20.556,5.587,1001907,A,0.91,0,0.0,0,1.102785240244226,0.1993906234642728,0.3230156623307672
16939,32429,61766,20180630,2018,ASTROTECH CORP,5.14,18.835,0.019,3.992,4.097,6.065,1001907,A,3.1,0,0.0,0,2.694299610894942,0.3230156623307672,0.6961089494163424
16940,32430,61766,20190630,2019,ASTROTECH CORP,3.692,5.14,0.0,2.708,5.775,3.578,1001907,A,2.5,0,0.0,0,4.177004333694474,0.6961089494163424,0.930931744312026
16941,32431,61766,20200630,2020,ASTROTECH CORP,5.93,3.692,0.0,0.625,7.85,3.437,1001907,A,2.85,0,0.0,0,4.667369308600337,0.930931744312026,0.4895446880269815
16942,32435,61796,20161231,2016,SOUTHERN MICH BANCORP INC,641.532,582.771,1.114,70.131,2.39,0.0,703699,A,29.899,0,0.0,0,1.0020694369103955,0.001911557026688,0.0044175504885181
16943,32436,61796,20171231,2017,SOUTHERN MICH BANCORP INC,712.345,641.532,2.834,70.037,2.304,0.0,703699,A,37.1,0,0.0,0,1.0216768560178002,0.0044175504885181,0.001888130049344
16944,32437,61796,20181231,2018,SOUTHERN MICH BANCORP INC,738.831,712.345,1.345,75.527,2.309,0.0,703699,A,38.1,0,0.0,0,1.0168453949550031,0.001888130049344,0.0025540346845219
16945,32438,61796,20191231,2019,SOUTHERN MICH BANCORP INC,809.716,738.831,1.887,83.345,2.304,0.0,703699,A,37.6,0,0.0,0,1.0040574720025293,0.0025540346845219,0.0007817555784991
16946,32439,61796,20201231,2020,SOUTHERN MICH BANCORP INC,997.574,809.716,0.633,92.977,2.293,0.0,703699,A,34.0,0,0.0,0,0.98494848502467,0.0007817555784991,0.0690727985224897
16947,32441,61811,20161231,2016,SOUTHERN COPPER CORP,13234.3,12593.2,1118.5,5832.3,773.0,0.0,1001838,A,31.94,0,0.0,0,2.42488231338265,0.0888177746720452,0.0773369199731002
16948,32442,61811,20171231,2017,SOUTHERN COPPER CORP,13780.1,13234.3,1023.5,6107.7,773.0,0.0,1001838,A,47.45,0,0.0,0,3.2184998657484347,0.0773369199731002,0.0813782193162604
16949,32443,61811,20181231,2018,SOUTHERN COPPER CORP,14484.8,13780.1,1121.4,6567.4,773.0,0.0,1001838,A,30.77,0,0.0,0,2.1886812382635585,0.0813782193162604,0.0488443057549983
16950,32444,61811,20191231,2019,SOUTHERN COPPER CORP,16407.4,14484.8,707.5,6810.3,773.1,0.0,1001838,A,42.48,0,0.0,0,2.5865394882796786,0.0488443057549983,0.0360934700196252
16951,32445,61811,20201231,2020,SOUTHERN COPPER CORP,16946.5,16407.4,592.2,7224.8,773.1,0.0,1001838,A,65.12,0,0.0,0,3.544447053963945,0.0360934700196252,0.0526539403416634
16952,32448,61814,20161231,2016,BESI-BE SEMICONDUCTOR INDS,620.003,469.897,4.736,362.367,37.326,37.838,1003196,A,33.372,0,0.0,0,2.4246322550052177,0.0906028342381415,0.0793254226189228
16953,32449,61814,20171231,2017,BESI-BE SEMICONDUCTOR INDS,1051.868,620.003,6.052,521.913,37.276,43.13,1003196,A,83.948,0,0.0,0,3.4787641110861824,0.0793254226189228,0.045740530180593
16954,32450,61814,20181231,2018,BESI-BE SEMICONDUCTOR INDS,884.65,1051.868,7.525,426.117,73.57,40.588,1003196,A,21.123,0,0.0,0,2.2749698863957497,0.045740530180593,0.0480472503249872
16955,32451,61814,20191231,2019,BESI-BE SEMICONDUCTOR INDS,782.027,884.65,2.818,334.981,72.212,39.687,1003196,A,38.681,0,0.0,0,4.143435421027662,0.0480472503249872,0.0572563351393238
16956,32452,61814,20201231,2020,BESI-BE SEMICONDUCTOR INDS,1098.536,782.027,5.113,447.472,72.866,39.663,1003196,A,60.664,0,0.0,0,4.616514182511998,0.0572563351393238,0.0690727985224897
16957,32454,61815,20161231,2016,BROADWAY FINANCIAL CORP/DE,429.083,402.912,0.16,45.526,27.421,0.0,1001171,A,1.635,0,0.0,0,0.99838570859251,0.000397109046144,0.0004264909120146
16958,32455,61815,20171231,2017,BROADWAY FINANCIAL CORP/DE,413.704,429.083,0.183,47.731,27.451,0.0,1001171,A,2.36,0,0.0,0,1.04122116295709,0.0004264909120146,0.000186123411908
16959,32456,61815,20181231,2018,BROADWAY FINANCIAL CORP/DE,409.397,413.704,0.077,48.436,27.418,0.0,1001171,A,1.05,0,0.0,0,0.9520096629921568,0.000186123411908,0.0001001472897945
16960,32457,61815,20191231,2019,BROADWAY FINANCIAL CORP/DE,440.369,409.397,0.041,48.848,27.868,0.0,1001171,A,1.54,0,0.0,0,0.986531113679664,0.0001001472897945,0.0009423914944058
16961,32458,61815,20201231,2020,BROADWAY FINANCIAL CORP/DE,483.378,440.369,0.415,48.885,28.038,0.0,1001171,A,1.85,0,0.0,0,1.0061759120191651,0.0009423914944058,0.0690727985224897
16962,32460,61836,20161231,2016,TITAN PHARMACEUTICALS INC,18.667,13.287,0.171,13.191,21.199,6.126,910267,A,4.0,0,0.0,0,4.835913644399208,0.4739218785278844,0.5262227460223924
16963,32461,61836,20171231,2017,TITAN PHARMACEUTICALS INC,8.905,18.667,0.175,0.857,21.204,9.648,910267,A,1.325,0,0.0,0,4.058764738910725,0.5262227460223924,0.8864682762492982
16964,32462,61836,20181231,2018,TITAN PHARMACEUTICALS INC,14.095,8.905,0.416,6.831,78.06,7.478,910267,A,0.223,0,0.0,0,1.7503639588506563,0.8864682762492982,0.5319616885420362
16965,32463,61836,20191231,2019,TITAN PHARMACEUTICALS INC,9.522,14.095,0.256,1.433,57.379,7.242,910267,A,0.1941,0,0.0,0,2.0191413463558074,0.5319616885420362,0.6780088216761185
16966,32464,61836,20201231,2020,TITAN PHARMACEUTICALS INC,8.087,9.522,0.54,3.532,7.139,5.916,910267,A,3.29,0,0.0,0,3.4675788302213437,0.6780088216761185,0.0690727985224897
16967,32466,61870,20160630,2016,OPEN TEXT CORP,5154.144,4388.495,70.009,1978.656,120.771,194.057,1002638,A,59.16,0,0.0,0,2.002330621728846,0.0601723369856864,0.0700935014621244
16968,32467,61870,20170630,2017,OPEN TEXT CORP,7480.562,5154.144,79.592,3532.358,262.958,281.68,1002638,A,31.54,0,0.0,0,1.6364946002720118,0.0700935014621244,0.0573190891272607
16969,32468,61870,20180630,2018,OPEN TEXT CORP,7765.029,7480.562,105.318,3716.221,266.961,323.461,1002638,A,35.19,0,0.0,0,1.7312447371413553,0.0573190891272607,0.0496679407121338
16970,32469,61870,20190630,2019,OPEN TEXT CORP,7933.975,7765.029,63.837,3883.455,269.032,321.836,1002638,A,41.2,0,0.0,0,1.9075732403996728,0.0496679407121338,0.0558509448290421
16971,32470,61870,20200630,2020,OPEN TEXT CORP,10234.822,7933.975,72.709,4005.39,271.241,370.411,1002638,A,42.48,0,0.0,0,1.734446351875978,0.0558509448290421,0.0473991633660067
16972,32473,61880,20160630,2016,INTEGRATED BIOPHARMA INC,14.085,11.623,0.109,-8.327,21.105,0.0,1016504,A,0.11,0,0.0,0,1.7560205892793752,0.0093779574980641,0.0232161874334398
16973,32474,61880,20170630,2017,INTEGRATED BIOPHARMA INC,15.196,14.085,0.327,-5.929,21.135,0.0,1016504,A,0.19,0,0.0,0,1.6544255067122928,0.0232161874334398,0.0162542774414319
16974,32475,61880,20180630,2018,INTEGRATED BIOPHARMA INC,14.568,15.196,0.247,-5.236,21.135,0.0,1016504,A,0.1546,0,0.0,0,1.5837088824821526,0.0162542774414319,0.0284184514003294
16975,32476,61880,20190630,2019,INTEGRATED BIOPHARMA INC,19.79,14.568,0.414,1.893,29.566,0.0,1016504,A,0.23,0,0.0,0,1.2479626073774637,0.0284184514003294,0.0108135421930267
16976,32477,61880,20200630,2020,INTEGRATED BIOPHARMA INC,22.944,19.79,0.214,6.067,29.646,0.0,1016504,A,0.45,0,0.0,0,1.31701970013947,0.0108135421930267,0.0128573919107391
16977,32480,61899,20161231,2016,IDERA PHARMACEUTICALS INC,113.231,92.276,0.408,103.349,149.065,39.824,861838,A,1.5,0,0.0,0,2.061975077496445,0.4359963587498374,0.4491614487198735
16978,32481,61899,20171231,2017,IDERA PHARMACEUTICALS INC,118.417,113.231,0.206,107.695,195.625,50.653,861838,A,2.11,0,0.0,0,3.576266498897962,0.4491614487198735,0.3539694469544069
16979,32482,61899,20181231,2018,IDERA PHARMACEUTICALS INC,73.023,118.417,0.075,63.994,27.188,41.841,861838,A,2.77,0,0.0,0,1.154975281760541,0.3539694469544069,0.4774386152308177
16980,32483,61899,20191231,2019,IDERA PHARMACEUTICALS INC,47.489,73.023,0.011,-11.168,29.672,34.853,861838,A,1.82,0,0.0,0,2.3723396997199355,0.4774386152308177,0.5218050495904315
16981,32484,61899,20201231,2020,IDERA PHARMACEUTICALS INC,42.399,47.489,0.008,-91.172,38.291,24.772,861838,A,3.67,0,0.0,0,6.464750819594802,0.5218050495904315,0.0690727985224897
16982,32486,61902,20161231,2016,NICE LTD,2631.876,1849.613,27.278,1511.332,59.989,141.528,1003935,A,68.76,0,0.0,0,1.9930223308392947,0.0912655782588033,0.0839690015791017
16983,32487,61902,20171231,2017,NICE LTD,2845.086,2631.876,39.889,1749.561,60.926,181.107,1003935,A,91.91,0,0.0,0,2.3532623126330803,0.0839690015791017,0.0756644966092413
16984,32488,61902,20181231,2018,NICE LTD,3207.366,2845.086,31.442,2016.613,61.77,183.83,1003935,A,108.21,0,0.0,0,2.4552497906381747,0.0756644966092413,0.0689076332417316
16985,32489,61902,20191231,2019,NICE LTD,3609.905,3207.366,27.294,2257.266,62.398,193.718,1003935,A,155.15,0,0.0,0,3.056503896916956,0.0689076332417316,0.0671397169731613
16986,32490,61902,20201231,2020,NICE LTD,4232.917,3609.905,24.186,2563.91,63.051,218.182,1003935,A,283.54,0,0.0,0,4.617734659101513,0.0671397169731613,0.0699182147913601
16991,32499,61971,20161231,2016,ENGLOBAL CORP,44.436,52.2,0.064,36.806,27.19,0.0,933738,A,2.39,0,0.0,0,1.6341277342695115,0.0012260536398467,0.0160455486542443
16992,32500,61971,20171231,2017,ENGLOBAL CORP,29.252,44.436,0.713,21.069,27.514,0.0,933738,A,0.87,0,0.0,0,1.0980507315739092,0.0160455486542443,0.0036578695473813
16993,32501,61971,20181231,2018,ENGLOBAL CORP,22.306,29.252,0.107,15.489,27.488,0.0,933738,A,0.5701,0,0.0,0,1.008155151080427,0.0036578695473813,0.0154666905765264
16994,32502,61971,20191231,2019,ENGLOBAL CORP,28.686,22.306,0.345,14.024,27.414,0.0,933738,A,0.98,0,0.0,0,1.4476650630969812,0.0154666905765264,0.0149201701178275
16995,32503,61971,20201231,2020,ENGLOBAL CORP,30.438,28.686,0.428,13.623,27.56,0.0,933738,A,3.2,0,0.0,0,3.449865299954005,0.0149201701178275,0.0078848807411787
16999,32514,61994,20160930,2016,UNITED STATES POSTAL SERVICE,25219.0,24014.0,1428.0,-55982.0,0.0,0.0,0,A,0.0,0,0.0,0,3.219834251952893,0.0594653119013908,0.05329315198858
17000,32515,61994,20170930,2017,UNITED STATES POSTAL SERVICE,27394.0,25219.0,1344.0,-58724.0,0.0,0.0,0,A,0.0,0,0.0,0,3.143681098050668,0.05329315198858,0.0514346207198656
17001,32516,61994,20180930,2018,UNITED STATES POSTAL SERVICE,26688.0,27394.0,1409.0,-62637.0,0.0,0.0,0,A,0.0,0,0.0,0,3.347009892086331,0.0514346207198656,0.0541816546762589
17002,32517,61994,20190930,2019,UNITED STATES POSTAL SERVICE,25633.0,26688.0,1419.0,-71532.0,0.0,27.0,0,A,0.0,0,0.0,0,3.790621464518394,0.0541816546762589,0.0713143213825927
17003,32518,61994,20200930,2020,UNITED STATES POSTAL SERVICE,35904.0,25633.0,1810.0,-80708.0,0.0,18.0,0,A,0.0,0,0.0,0,3.2478832442067738,0.0713143213825927,0.0525568181818181
17004,32521,62057,20161231,2016,WIDEPOINT CORP,47.228,50.858,0.274,28.277,82.73,0.699,1034760,A,0.81,0,0.0,0,1.820155416278479,0.0191317000275276,0.0193741001101041
17005,32522,62057,20171231,2017,WIDEPOINT CORP,45.893,47.228,0.696,25.21,83.032,0.219,1034760,A,0.6503,0,0.0,0,1.627235299501013,0.0193741001101041,0.0056871418299087
17006,32523,62057,20181231,2018,WIDEPOINT CORP,47.055,45.893,0.261,24.417,84.112,0.0,1034760,A,0.417,0,0.0,0,1.2264946126872809,0.0056871418299087,0.007863138880034
17007,32524,62057,20191231,2019,WIDEPOINT CORP,64.293,47.055,0.37,24.939,83.861,0.0,1034760,A,0.398,0,0.0,0,1.1312378952607594,0.007863138880034,0.0039506633692625
17008,32525,62057,20201231,2020,WIDEPOINT CORP,101.324,64.293,0.254,40.552,9.05,0.0,1034760,A,10.11,0,0.0,0,1.50277821641467,0.0039506633692625,0.0690727985224897
17009,32527,62072,20161231,2016,ALPHA PRO TECH LTD,35.936,39.134,0.267,32.664,15.412,0.0,884269,A,3.5,0,0.0,0,1.5921081923419411,0.0068227117084887,0.0340048975957257
